english_title,english_text,german_title,german_text,english_word_count,german_word_count,MarianMT,mBART,Tsmall100,MemoryUsed,mBART_BLEU,mBART_TER,mBART_CHRF,mBART_ROUGE,MarianMT_BLEU,MarianMT_TER,MarianMT_CHRF,MarianMT_ROUGE,Tsmall100_BLEU,Tsmall100_TER,Tsmall100_CHRF,Tsmall100_ROUGE,MarianMT_BLURT,MarianMT_COMET,Tsmall100_BLURT,Tsmall100_COMET,mBART_BLURT,mBART_COMET,MarianMT_H1,MarianMT_H2,MarianMT_H3,Tsmall100_H1,Tsmall100_H2,Tsmall100_H3,mBART_H1,mBART_H2,mBART_H3,InferenceTime_mBART,InferenceTime_TSmall,InferenceTime_MarianMT,MemoryUsage_mBART,MemoryUsage_TSmall,MemoryUsage_MarianMT,Normalized_MarianMT_BLEU,Normalized_mBART_BLEU,Normalized_Tsmall100_BLEU,Normalized_MarianMT_TER,Normalized_mBART_TER,Normalized_Tsmall100_TER,Normalized_MarianMT_CHRF,Normalized_mBART_CHRF,Normalized_Tsmall100_CHRF,Normalized_MarianMT_ROUGE,Normalized_mBART_ROUGE,Normalized_Tsmall100_ROUGE,Normalized_MarianMT_COMET,Normalized_mBART_COMET,Normalized_Tsmall100_COMET,Normalized_MarianMT_BLURT,Normalized_mBART_BLURT,Normalized_Tsmall100_BLURT,Final_Quantitative_Score_MarianMT,Final_Quantitative_Score_mBART,Final_Quantitative_Score_Tsmall100
Caesium,Caesium (IUPAC spelling) (also spelled cesium in American English) is a chemical element with the symbol Cs and atomic number 55.,Caesium,"Caesium (nach IUPAC)  [] , standardsprachlich Cäsium oder Zäsium (im amerikanischen Englisch Cesium), ist ein chemisches Element mit dem Elementsymbol Cs und der Ordnungszahl 55. Im Periodensystem steht es in der 1. Hauptgruppe, bzw. der 1.",21,36,"Caesarium (according to IUPAC) is a chemical element with the symbol Cs and the atomic number 55. In the periodic table it is in the 1st main group, i.e. the 1.","Caesium (nach IUPAC) [], Standardsprache Cäsium oder Zäsium (im amerikanischen Englischen Cesium), ist ein chemisches Element mit dem Elementsymbol Cs und der Ordnungszahl 55. Im Periodensystem steht es in der 1. Hauptgruppe bzw. der 1.","Caesium (according to IUPAC) [], standardly cesium or cesium (in American English cesium), is a chemical element with the element symbol Cs and the order number 55. In the period system it is in the first main group, respectively.",GPU,2.82658553925571,147.619047619048,33.51513908521,0.210526315789474,30.1537917729292,109.52380952381,54.2723372015299,0.490566037735849,18.1711558666764,119.047619047619,57.1892960252665,0.576271186440678,0.532613933086395,0.7198,0.888356566429138,0.7046,0.573376655578613,0.7198,4.0,3.0,3.0,1.0,2.0,4.0,0.0,0,0,9.13488777764546,6.48417597092246,10.3441248417102,2.72696616417113,1.26586835121881,2.59974249262908,0.435799231768342,0.180912572347881,0.487206619079879,0.976144776528654,0.979933458099397,0.976473922902494,0.698551213794719,0.689737350737571,0.78478776060131,0.55188679245283,0.494736842105263,0.838212634822804,0.78325046612803,0.735591113872922,0.725048198131396,0.577734273571018,0.667778733375541,0.973936206318611,0.670561125707266,0.624781678423096,0.797610890309416
Charles Sanders Peirce,"Charles Sanders Peirce ( ; September 10, 1839 – April 19, 1914) was an American philosopher, logician, mathematician and scientist who is sometimes known as ""the father of pragmatism"". He was known as a somewhat unusual character.",Charles Sanders Peirce,"Charles Santiago Sanders Peirce (ausgesprochen: /'pɜrs/ wie: pörs) (* 10. September 1839 in Cambridge, Massachusetts; † 19. April 1914 in Milford, Pennsylvania) war ein US-amerikanischer Mathematiker, Philosoph, Logiker und Semiotiker.",37,30,"Charles Santiago Sanders Peirce (born September 10, 1839 in Cambridge, Massachusetts – April 19, 1914 in Milford, Pennsylvania) was an American mathematician, philosopher, logician, and semiotician.","Charles Santiago Sanders Peirce (* 10. September 1839 in Cambridge, Massachusetts; † 19. April 1914 in Milford, Pennsylvania) war ein US-amerikanischer Mathematiker, Philosoph, Logiker und Semiotiker.","Charles Santiago Sanders Peirce (September 10, 1839 in Cambridge, Massachusetts; April 19, 1914 in Milford, Pennsylvania) was an American mathematician, philosopher, logicist and semiotic.",GPU,4.52470135544557,89.1891891891892,34.9795888396718,0.23728813559322,25.4442655631183,81.0810810810811,50.4195739733309,0.508474576271187,18.8745043848823,83.7837837837838,49.5939272237709,0.482758620689655,0.770600318908691,0.7352,0.774014115333557,0.7709,0.515771090984345,0.7352,5.0,6.0,2.0,7.0,7.0,5.0,0.0,0,0,10.0831149402159,3.03427595431619,12.749933611337,2.5949794260515,0.833161632268804,2.89360267535776,0.367734561172883,0.289598651783646,0.506064861015844,0.984333661876848,0.996518352413549,0.986969111969112,0.64798027213259,0.719875542656233,0.674328772130391,0.572033898305085,0.557627118644068,0.702194357366771,0.807178371659416,0.759515302159391,0.823372386178259,0.80500450862081,0.603181156343624,0.854882015846137,0.697377545627939,0.654386020666752,0.757968584084419
Clyde Tombaugh,"Clyde William Tombaugh  (February 4, 1906 January 17, 1997) was an American astronomer. He discovered Pluto in 1930, the first object to be discovered in what would later be identified as the Kuiper belt.",Clyde Tombaugh,"Clyde William Tombaugh (* 4. Februar 1906 in Streator, Illinois; † 17. Januar 1997 in Las Cruces, New Mexico) war ein US-amerikanischer Astronom. Er entdeckte 1930 den Zwergplaneten Pluto, der bis 2006 als neunter Planet des Sonnensystems galt.",34,38,"Clyde William Tombaugh (born February 4, 1906 in Streator, Illinois – January 17, 1997 in Las Cruces, New Mexico) was an American astronomer who discovered the dwarf planet Pluto, which until 2006 was the ninth planet of the solar system.","Clyde William Tombaugh (* 4. Februar 1906 in Streator, Illinois; † 17. Januar 1997 in Las Cruces, New Mexico) war ein US-amerikanischer Astronom. Er entdeckte 1930 den Zwergplaneten Pluto, der bis 2006 als neunter Planet des Sonnensystems galt.","Clyde William Tombaugh (February 4, 1906 in Streator, Illinois; † January 17, 1997 in Las Cruces, New Mexico) was an American astronomer who discovered Pluto in 1930, which was considered the ninth planet of the solar system until 2006.",GPU,6.93471438293439,100.0,35.2203861357137,0.253521126760563,23.6562885279259,85.2941176470588,51.194540070039,0.465753424657534,34.4164532057819,79.4117647058824,57.7303717921938,0.527777777777778,0.761290431022644,0.819,0.779062271118164,0.814,0.575982928276062,0.819,3.0,6.0,5.0,7.0,7.0,8.0,0.0,0,0,13.0554355007469,3.21056840243459,9.59929849008635,2.64035987307838,0.655935515177799,2.81879960114691,0.34189373079825,0.443848947817395,0.922776951017192,0.983120695495089,0.993449781659389,0.988270308123249,0.658152390932913,0.724831120749298,0.792656592709785,0.523972602739726,0.595774647887324,0.767676767676768,0.937383467992542,0.889700170887059,0.887290523505858,0.796113830270288,0.670701348621576,0.860138192310405,0.706772786371468,0.719717669603673,0.869801555890543
Caligula,"Caligula (; 31 August 12 – 24 January 41), formally known as Gaius (Gaius Caesar Augustus Germanicus), was the third Roman emperor, ruling from 37 to 41.",Caligula,"Gaius Caesar Augustus Germanicus (* 31. August 12 in Antium als Gaius Iulius Caesar; † 24. Januar 41 in Rom), postum bekannt als Caligula, war von 37 bis 41 römischer Kaiser.",27,31,"Gaius Caesar Augustus Germanicus (born August 31, 12, Antium, Gaius Iulius Caesar, died January 24, 41 in Rome), known as Caligula, was a Roman emperor from 37 to 41.","Gaius Caesar Augustus Germanicus (* 31. August 12 in Antium als Gaius Iulius Caesar; † 24. Januar 41 in Rom), Postum bekannt als Caligula, war von 37 bis 41 römischer Kaiser.","Gaius Caesar Augustus Germanicus (* 31 August 12 in Antium as Gaius Iulius Caesar; † 24 January 41 in Rome), postum known as Caligula, was Roman emperor from 37 to 41 years.",GPU,9.90490451268066,100.0,44.8376895927736,0.254545454545455,21.7958504800482,81.4814814814815,57.3834432506096,0.481481481481481,22.8860109220525,88.8888888888889,62.4132409501046,0.545454545454545,0.846510708332062,0.7679,0.83708119392395,0.5868,0.565371453762054,0.7679,6.0,7.0,6.0,8.0,7.0,7.0,0.0,0,0,10.6022193289307,3.20567138439195,12.0436887935764,2.01123093478442,1.74911745655856,2.36236194918605,0.315005653898231,0.633952777781861,0.613621724857163,0.984218383450629,0.993449781659389,0.985449735449736,0.739387245804465,0.92275401734975,0.860759275257951,0.541666666666667,0.598181818181818,0.793388429752066,0.857986326911125,0.81031536430014,0.550348509565475,0.877496773198721,0.65880188114532,0.920547916087918,0.719293508321639,0.769575940069713,0.787352598495052
Concorde,"The Aérospatiale/BAC Concorde () is a Franco-British turbojet-powered supersonic airliner that was operated from 1976 until 2003. It had a maximum speed over twice the speed of sound, at Mach 2.",Concorde,"Die Aérospatiale-BAC Concorde, kurz Concorde ( für Eintracht, Einigkeit; ), war das erste Überschall-Passagierflugzeug im Linienflugdienst und auch das letzte: Es wurde von Air France und British Airways über den Zeitraum von 1976 bis 2003 betrieben.",31,36,The Aérospatiale-BAC Concorde was the first supersonic passenger aircraft to be operated by Air France and British Airways from 1976 to 2003.,"Der Aérospatiale-BAC Concorde, kurz Concorde ( für Eintracht, Einigkeit; ), war der erste Überschall-Passagierflugzeug im Linienverkehr und auch der letzte: Es wurde von Air France und British Airways über den Zeitraum von 1976 bis 2003 betrieben.","The Aérospatiale-BAC Concorde, shortly Concorde (for Eintracht, Unity; ), was the first supersonic passenger aircraft in line flight service and also the last: it was operated by Air France and British Airways over the period from 1976 to 2003.",GPU,2.388980346209,112.903225806452,30.2683653277018,0.194444444444444,3.18626495926637,87.0967741935484,38.0179757818865,0.344827586206897,3.65638265951506,109.677419354839,43.6433296822572,0.297297297297297,0.814021110534668,0.6553,0.818537652492523,0.7237,0.484224766492844,0.6553,8.0,3.0,4.0,7.0,7.0,5.0,0.0,0,0,12.1569088392133,4.84338030077095,8.44261540366339,2.29728666661173,0.928872391471069,3.30948125785214,0.0460496587598403,0.152904121852617,0.0980352513992526,0.982601696489381,0.989787293985068,0.97926267281106,0.485198273470849,0.622919154809622,0.587789592478744,0.387931034482759,0.456944444444444,0.432432432432432,0.683032939714108,0.635389156439335,0.753373869197687,0.846470130634383,0.567805821672981,0.901240246080338,0.571880622258554,0.570958332200678,0.625355677399919
Cordwainer Smith,"Paul Myron Anthony Linebarger (July 11, 1913 – August 6, 1966), better known by his pen-name Cordwainer Smith, was an American author known for his science fiction works.",Cordwainer Smith,"Cordwainer Smith (eigentlich Paul Myron Anthony Linebarger; * 11. Juli 1913 in Milwaukee, Wisconsin, USA; † 6. August 1966 in Baltimore) war ein US-amerikanischer Science-Fiction-Autor. Von Beruf war er Politikwissenschaftler und politischer Berater.",28,33,"Cordwaiter Smith (actually Paul Myron Anthony Linebarger; born July 11, 1913 in Milwaukee, Wisconsin, USA; died August 6, 1966 in Baltimore) was an American science fiction writer.","Cordwainer Smith (* 11. Juli 1913 in Milwaukee, Wisconsin; † 6. August 1966 in Baltimore) war ein US-amerikanischer Science-Fiction-Autor. Von Beruf war er Politikwissenschaftler und politischer Berater.","Cordwainer Smith (actually Paul Myron Anthony Linebarger; 11 July 1913 in Milwaukee, Wisconsin, USA; 6 August 1966 in Baltimore) was an American science fiction author.",GPU,3.23424529209622,96.4285714285714,30.7398220563746,0.214285714285714,25.3041203040508,75.0,56.471437176641295,0.545454545454545,14.0043818463283,75.0,54.4274696586074,0.490566037735849,0.802566289901733,0.7924,0.895930647850037,0.6039,0.5309157371521,0.7924,8.0,6.0,8.0,5.0,3.0,10.0,0.0,0,0,9.59086591358903,3.7213251010915296,12.6899728039096,2.47727448689964,0.871842493330855,2.99167012331839,0.365709104583626,0.20700439709715,0.37548670991072,0.986084452975048,0.994463505926388,0.989583333333333,0.727416355503034,0.632621675040717,0.744622687019444,0.613636363636364,0.503571428571428,0.713550600343053,0.896053449347421,0.848376572937704,0.575708141776657,0.835531102468108,0.620164019966837,0.981822394899472,0.7374051380856,0.634366933256704,0.730128977880447
Charles Messier,"Charles Messier (; 26 June 1730 – 12 April 1817) was a French astronomer. He published an astronomical catalogue consisting of 110 nebulae and faint star clusters, which came to be known as the Messier objects.",Charles Messier,Charles Messier (* 26. Juni 1730 in Badonviller (Lothringen); † 12. April 1817 in Paris) war ein französischer Astronom.,36,19,"Charles Messier (June 26, 1730 – April 12, 1817 in Paris) was a French astronomer.",Charles Messier (* 26. Juni 1730 in Badonviller (Lothringen; † 12. April 1817 in Paris) war ein französischer Astronom.,"Charles Messier (* 26 June 1730 in Badonviller, Lothringen; 12 April 1817 in Paris) was a French astronomer.",GPU,4.72661804753236,91.6666666666667,24.2579074748113,0.269230769230769,12.7356782917789,83.3333333333333,28.9172006234894,0.416666666666667,16.8570911635941,80.5555555555556,34.6891344049827,0.470588235294118,0.818145394325256,0.5942,0.78917384147644,0.5433,0.686930179595947,0.5942,2.0,2.0,3.0,5.0,10.0,7.0,0.0,0,0,10.8424607472335,3.8096392018802,10.2442848453154,3.04028864670053,1.28526234104132,2.22553588631922,0.184063047771947,0.30252211284933,0.451973801424343,0.983685220729367,0.995815138282387,0.987929894179894,0.36574251085172,0.49922468749345,0.457569272867132,0.46875,0.632692307692308,0.684491978609626,0.588098197638285,0.54046916265341,0.485837164466855,0.850408704445067,0.795115086497323,0.870666432800927,0.573457946906064,0.627639749244701,0.656411424058129
Commodore 64,"The Commodore 64, also known as the C64 or the CBM 64, is an 8-bit home computer introduced in January 1982 by Commodore International (first shown at the Consumer Electronics Show, January 7–10, 1982, in Las Vegas).",Commodore 64,"Der Commodore 64 (kurz C64, umgangssprachlich 64er oder Brotkasten) ist ein 8-Bit-Heimcomputer mit 64 KB Arbeitsspeicher.",37,16,The Commodore 64 is an 8-bit home computer with 64 KB memory.,"Der Commodore 64 (kurz C64, umgangssprachlich 64er oder Brotkasten) ist ein 8-Bit-Heimcomputer mit 64 KB Arbeitsspeicher.","The Commodore 64 (short C64, 64 or breadbox) is a 8-bit home computer with 64 KB of workplace.",GPU,1.97179677706329,97.2972972972973,18.8952607383208,0.175438596491228,6.09943701085155,81.0810810810811,21.9487374653789,0.346153846153846,8.98454655077009,81.0810810810811,23.1580808761309,0.344827586206897,0.680750787258148,0.4896,0.653190970420837,0.3931,0.460723251104355,0.4896,5.0,4.0,6.0,8.0,6.0,7.0,0.0,0,0,7.85020426919151,5.59514766126004,11.3367325540666,2.87431555067453,0.914404641806424,2.53558560882093,0.0881524281777011,0.126202735467087,0.240894447281361,0.984333661876848,0.994216924347929,0.987773487773488,0.27427523841094,0.388862091546453,0.289873859768798,0.389423076923077,0.412280701754386,0.501567398119122,0.425574891236793,0.37797110455181,0.263087646448168,0.719200759356849,0.541451753947625,0.729080079906369,0.480160009330368,0.473497551935882,0.502046153216218
Carl Barks,"Carl Barks (March 27, 1901 – August 25, 2000) was an American cartoonist, author, and painter. He is best known for his work in Disney comic books, as the writer and artist of the first Donald Duck stories and as the creator of Scrooge McDuck.",Carl Barks,"Carl Barks (* 27. März 1901 in der Nähe von Merrill, Oregon; † 25.",45,14,"Carl Barks (born 27 March 1901, near Merrill, Oregon) was a German footballer.","Carl Barks (* 27. März 1901 in der Nähe von Merrill, Oregon; † 25.","Carl Barks (* 27 March 1901 near Merrill, Oregon; † 25.",GPU,1.61374569461812,93.3333333333333,9.39325227634426,0.172413793103448,1.65690975634971,93.3333333333333,13.8231852189822,0.175438596491228,0.956222593953881,95.5555555555556,9.98959903005853,0.188679245283019,0.49341881275177,0.3799,0.462063670158386,0.818,0.461448132991791,0.3799,4.0,7.0,5.0,6.0,7.0,6.0,0.0,0,0,10.3807484818995,7.14214607651855,7.41468259890156,2.41327366671159,0.997064590135107,3.11800937919128,0.023946573763069,0.103286060398355,0.0256383237536596,0.980806142034549,0.995342066957788,0.983465608465609,0.167620143278817,0.193311951456422,0.098365425823049,0.197368421052632,0.405172413793103,0.274442538593482,0.255127408328154,0.207550100978717,0.893222601216076,0.540304047549994,0.542264620098534,0.530076946845012,0.360862122667869,0.407821202280486,0.467535240782814
David Lynch,"David Keith Lynch (born January 20, 1946) is an American filmmaker, painter, visual artist, actor, musician, and writer.",David Lynch,"David Keith Lynch (* 20. Januar 1946 in Missoula, Montana) ist ein US-amerikanischer Künstler, der zugleich als Filmregisseur, Filmproduzent, Drehbuchautor, Schauspieler, Maler, Fotograf, Lithograf, Bildhauer, Möbeldesigner und Komponist arbeitet.",18,29,"David Keith Lynch (born January 20, 1946 in Missoula, Montana) is an American artist who also works as a film director, film producer, screenwriter, actor, painter, photographer, lithographer, sculptor, furniture designer and composer.","David Keith Lynch (* 20. Januar 1946 in Missoula, Montana) ist ein US-amerikanischer Künstler, der zugleich als Filmregisseur, Filmproduzent, Drehbuchautor, Schauspieler, Maler, Fotograf, Lithograf, Bildhauer, Möbeldesigner und Komponist arbeitet.","David Keith Lynch (Missoula, Montana, 20 January 1946) is an American artist who has worked as a film director, film producer, script writer, actor, painter, photographer, lithographer, sculptor, furniture designer and composer.",GPU,7.2975893821809,144.444444444444,30.8184968809438,0.204081632653061,28.6981952278583,122.222222222222,56.6417606580459,0.509803921568627,19.6331154280048,127.777777777778,50.4590201015397,0.44,0.895339488983154,0.8532,0.84323650598526,0.8066,0.546198844909668,0.8532,6.0,8.0,4.0,8.0,8.0,1.0,0.0,0,0,11.2738438266467,3.76558575491704,10.2738138829389,1.82407349320072,1.8756060213205,2.56878475472582,0.414762147580607,0.467074372501238,0.526404806599281,0.972488803582854,0.98083454633673,0.973875661375661,0.729652002578037,0.634240793043781,0.68690976545792,0.573529411764706,0.479591836734694,0.64,0.990522063393412,0.942830511107659,0.876316179741955,0.924126871039926,0.637302151284707,0.926956871708015,0.767513549989924,0.690312368501468,0.771743880813805
David Cronenberg,"David Paul Cronenberg  (born March 15, 1943) is a Canadian film director, screenwriter, and actor.",David Cronenberg,"David Paul Cronenberg (* 15. März 1943 in Toronto, Ontario) ist ein vielfach preisgekrönter kanadischer Filmregisseur.",15,16,"David Paul Cronenberg (born March 15, 1943) is a Canadian film director.","David Paul Cronenberg (* 15. März 1943 in Toronto, Ontario) ist ein vielfach preisgekrönter kanadischer Filmregisseur.","David Paul Cronenberg (born 15 March 1943 Toronto, Ontario) is a multi-prize-winning Canadian film director.",GPU,13.9244994014999,86.6666666666667,37.4637050025412,0.3125,69.1919342091867,26.6666666666667,76.6350625707132,0.888888888888889,30.8275159600042,60.0,59.7762378303847,0.6875,0.974790155887604,0.8535,0.900170922279358,0.6379,0.616020202636719,0.8535,5.0,4.0,5.0,11.0,6.0,4.0,0.0,0,0,10.3376768526974,7.22242248104363,8.21778200687711,2.34045778629194,1.06057267106805,2.5996484603231,1.0,0.891222632535368,0.82655005194514,1.0,0.997234352256186,0.994047619047619,0.992081860000514,0.770998341124882,0.822409498596472,1.0,0.734375,1.0,0.990988191423244,0.943296566723629,0.62613080231351,1.0,0.715598242400443,0.986237399429522,0.99717834190396,0.842120855840085,0.875895895222044
Dungeons & Dragons,"Dungeons & Dragons (commonly abbreviated as D&D or DnD) is a fantasy tabletop role-playing game (RPG) originally designed by Gary Gygax and Dave Arneson. It was first published in 1974 by Tactical Studies Rules, Inc. (TSR).",Dungeons & Dragons,"Dungeons & Dragons (englisch für Verliese und Drachen, kurz D&D oder DnD) von Gary Gygax und Dave Arneson gilt als erstes Pen-&-Paper-Rollenspiel.",36,22,Dungeons & Dragons (D&D or DnD) by Gary Gygax and Dave Arneson are considered the first pen & paper role-playing game.,Dungeons & Dragons von Gary Gygax und Dave Arneson gilt als erstes Pen-&-Paper-Rollenspiel.,"Dungeons & Dragons (English for Loss and Dragons, short D&D or DnD) by Gary Gygax and Dave Arneson is considered the first pen&paper role-playing game.",GPU,1.92822853296135,83.3333333333333,23.8250730116766,0.235294117647059,20.742971135787,72.2222222222222,39.0172864853796,0.448275862068966,24.4325552630581,69.4444444444444,40.6605376395056,0.40625,0.793364465236664,0.7285,0.784071564674377,0.3332,0.526241004467011,0.7285,7.0,6.0,3.0,5.0,10.0,4.0,0.0,0,0,9.41688210028158,3.42846520622892,12.1924264031548,3.51795188303402,0.689765092398706,2.3657060795561,0.299788860838536,0.123414196785453,0.655087806881162,0.986884197056942,0.998180494905386,0.991236772486772,0.498315114630152,0.490317008633713,0.544411028452126,0.504310344827586,0.552941176470588,0.590909090909091,0.796768178993164,0.749106726736057,0.174254782737654,0.826743621422537,0.614921880481606,0.865353905140239,0.652135052961486,0.588146914002134,0.636875564434507
Definition,"A definition is a statement of the meaning of a term (a word, phrase, or other set of symbols).",Definition,"Eine Definition ( „Abgrenzung“, aus  „(von etw.",19,7,"A definition ('delimitation', from '(from etw.","Eine Definition ( „Abgrenzung“, aus „von etw.","A definition ( “limited”, from “etc.",GPU,1.18512930446204,94.7368421052632,15.1954225220379,0.08,2.89089018057652,89.4736842105263,20.0010595245135,0.16,1.87954929345696,89.4736842105263,17.6408275375718,0.166666666666667,0.424305319786072,0.3435,0.39578902721405,0.6472,0.374250829219818,0.3435,4.0,5.0,5.0,1.0,7.0,4.0,0.0,0,0,9.15929971572504,4.40863970264176,10.2213612310816,2.59774418688267,1.77279325875906,1.95000522328693,0.0417807395271904,0.0758529285802332,0.0503946399105227,0.981917365390444,0.994943691105493,0.985275689223058,0.248710234363141,0.312719885990673,0.209636778615471,0.18,0.188,0.242424242424242,0.198570540708515,0.151002019574336,0.639922882989767,0.474302625926006,0.444483536151899,0.461071307303539,0.354213584319216,0.361167010233772,0.431454256744433
David Fincher,"David Andrew Leo Fincher (born August 28, 1962) is an American film director. His films, mostly psychological thrillers and biographical dramas, have received 40 nominations at the Academy Awards, including three for him as Best Director.",David Fincher,"David Andrew Leo Fincher (* 28. August 1962 in Denver, Colorado) ist ein US-amerikanischer Filmregisseur, Filmproduzent und Schauspieler.",36,18,"David Andrew Leo Fincher (born August 28, 1962) is an American film director, producer and actor.","David Andrew Leo Fincher (* 28. August 1962 in Denver, Colorado) ist ein US-amerikanischer Regisseur, Produzent und Schauspieler.","David Andrew Leo Fincher (Denver, Colorado, 28 August 1962) is an American film director, film producer and actor.",GPU,8.1279554946994,88.8888888888889,22.727316399798,0.222222222222222,25.9271244174636,63.88888888888889,38.0616725112901,0.538461538461539,18.8991110975168,75.0,34.1168990625768,0.444444444444444,0.823038995265961,0.606,0.762715578079224,0.6134,0.590423047542572,0.606,3.0,4.0,3.0,2.0,4.0,8.0,0.0,0,0,11.0926231513553,4.41446636357448,9.43159050003619,2.59727543525267,1.38561821521944,2.54342765623679,0.374713103684579,0.52022106391387,0.506724618345387,0.989283429302623,0.996603590490053,0.989583333333333,0.485771831881427,0.467725315509397,0.449247288939633,0.605769230769231,0.522222222222222,0.646464646464646,0.606432566811684,0.558800683548237,0.589796826338425,0.855081954270645,0.686894171714942,0.843117896803303,0.652842019453365,0.625411174566454,0.670822435037455
Douglas Adams,"Douglas Noel Adams (11 March 1952 – 11 May 2001) was an English author, screenwriter, essayist, humorist, satirist and dramatist.",Douglas Adams,"Douglas Noël Adams (* 11. März 1952 in Cambridge, England; † 11. Mai 2001 in Santa Barbara, Kalifornien) war ein britischer Schriftsteller. Er wurde vor allem mit der satirischen Science-Fiction-Reihe Per Anhalter durch die Galaxis bekannt.",20,36,"Douglas Noël Adams (born 11 March 1952 in Cambridge, England, died 11 May 2001 in Santa Barbara, California) was a British writer, best known for his satirical science fiction series Per Anhalter by the galaxy.","Douglas Noël Adams (* 11. März 1952 in Cambridge, England; † 11. Mai 2001 in Santa Barbara, Kalifornien) war ein britischer Schriftsteller. Er wurde vor allem mit der satirischen Science-Fiction-Reihe Per Anhalter durch die Galaxis bekannt.","Douglas Noël Adams (born March 11, 1952 in Cambridge, England; † May 11, 2001 in Santa Barbara, California) was a British writer. He became known primarily for the satiric science fiction series Per followers through the galaxy.",GPU,2.49017541142634,165.0,29.4592186116503,0.210526315789474,7.7317601277082,140.0,41.1075199619777,0.327272727272727,3.17901171581787,155.0,33.9608748185581,0.25,0.803817093372345,0.6503,0.854476153850555,0.7724,0.573908805847168,0.6503,8.0,3.0,6.0,3.0,8.0,3.0,0.0,0,0,9.65408896713304,6.56985702175645,8.22759356367769,2.28470764607319,0.689008717706855,3.37971764480079,0.111743662264635,0.159381003342007,0.0852359399392591,0.967370441458733,0.975,0.96577380952381,0.525751286786178,0.606267017073645,0.446978237808389,0.368181818181818,0.494736842105263,0.363636363636364,0.675264139216905,0.627621562839832,0.825596915319591,0.836725584235561,0.668375474648848,0.938659674691308,0.580839488690638,0.588563650001599,0.60431349015312
Dollar,Dollar is the name of more than 20 currencies.,Dollar,"Dollar ist der Name verschiedener Währungen. Die gegenwärtig wohl bekannteste Dollarwährung ist der US-Dollar der Vereinigten Staaten, der die weltweit wichtigste Leitwährung ist.",9,23,"Dollar is the name of various currencies. The currently most famous dollar currency is the US dollar, which is the world's most important currency.","Dollar ist der Name verschiedener Währungen. Die gegenwärtig wohl bekannteste Dollarwährung ist der US-Dollar der Vereinigten Staaten, der weltweit wichtigste Leitwährung ist.","The dollar is the name of various currencies. The most well-known currency currently is the U.S. dollar, which is the most important currency in the world.",GPU,1.79117105956436,222.222222222222,20.3080818626312,0.111111111111111,14.9428257820387,211.111111111111,47.4453895507714,0.352941176470588,8.63580004721317,233.333333333333,44.53783839212,0.324324324324324,0.686575949192047,0.7888,0.692674398422241,0.7456,0.465724468231201,0.7888,8.0,6.0,4.0,3.0,11.0,10.0,0.0,0,0,9.32087935163291,2.75848684582811,13.4236006377451,2.85452920779944,1.67324502046002,1.97654783181982,0.215961960780896,0.114641980368369,0.231543825550935,0.946896992962252,0.958757884522077,0.942460317460317,0.608941458165303,0.417937772744445,0.600798378470863,0.397058823529412,0.261111111111111,0.471744471744472,0.890459912989434,0.842783905546062,0.78585199466113,0.724763623456599,0.54706000570039,0.770190511882818,0.63068046198065,0.523715443332076,0.633764916628423
Dysprosium,Dysprosium is the chemical element with the symbol Dy and atomic number 66. It is a rare-earth element in the lanthanide series with a metallic silver luster.,Dysprosium,Dysprosium (von griech. δυσπρόσιτος „unzugänglich“) ist ein chemisches Element mit dem Elementsymbol Dy und der Ordnungszahl 66. Im Periodensystem steht es in der Gruppe der Lanthanoide und zählt damit auch zu den Metallen der Seltenen Erden.,27,36,"Dysprosium (from Greek δυσπρόσιτος ""inaccessible"") is a chemical element with the symbol Dy and the atomic number 66. In the periodic table it stands in the group of lanthanides and is therefore also one of the metals of the rare earths.",Dysprosium ist ein chemisches Element mit dem Elementsymbol Dy und der Ordnungszahl 66. In der Periodensystem steht es in der Gruppe der Lanthanoide und zählt damit auch zu den Metallen der Seltenen Erde.,"Dysprosium (from Greek δυσπρόσιτος ""unavailable"") is a chemical element with the element symbol Dy and the order number 66. In the periodic system, it is in the group of lanthanoids and thus is also one of the metals of rare earth.",GPU,2.77947387246373,103.703703703704,34.9844531416692,0.161290322580645,20.3316845371344,100.0,56.3987000608263,0.441176470588235,11.0011140030416,100.0,51.5252019908742,0.441176470588235,0.862552523612976,0.726,0.87090790271759,0.802,0.500657320022583,0.726,3.0,4.0,8.0,0.0,2.0,4.0,0.0,0,0,11.9797309839101,2.64324429585979,11.2266581335432,2.10284677420355,0.9399964298014,3.14111697664707,0.293844720045924,0.177897240701779,0.294962830040076,0.978886756238004,0.992398512049167,0.982142857142857,0.726461616210043,0.719975649380075,0.702415184101806,0.496323529411765,0.379032258064516,0.641711229946524,0.792883778744562,0.745222929936306,0.869494290375204,0.892816250894563,0.586232915477978,0.955768530944324,0.696869441924143,0.600126584268304,0.741082487091799
